artist,title,end_date,estimate_USD,price_USD,auction_site,year,artwork_type,edition,height_cm,width_cm,start_date,low_estimate,high_estimate,price,currency,low_estimate_USD,high_estimate_USD,estimateCurrency,type
Pablo_Picasso,Buste de femme,2010-06-23T00:00:00,"GBP 700,000 - 1,000,000",1156633.0,Christies,1970.0,oil on corrugated cardboard,,151.45,65.09,,,,,,,,,Oil Painting
Pablo_Picasso,Femme et fillettes,2010-05-12T00:00:00,"USD 5,500,000 - 7,500,000",6578500.0,Christies,1961.0,oil on canvas,,162.2,130.2,,,,,,,,,Oil Painting
Pablo_Picasso,Femme à la robe rose,2010-05-12T00:00:00,"USD 5,500,000 - 7,500,000",4562500.0,Christies,1917.0,oil on canvas,,100.3,81.9,,,,,,,,,Oil Painting
Pablo_Picasso,Homme à l'épée,2009-06-23T00:00:00,"GBP 5,000,000 - 7,000,000",9405345.0,Christies,1969.0,oil on canvas,,162.0,130.0,,,,,,,,,Oil Painting
Pablo_Picasso,Nu assis et joueur de flûte,2009-06-23T00:00:00,"GBP 3,000,000 - 4,000,000",5560323.0,Christies,1967.0,oil on canvas,,96.84,129.86,,,,,,,,,Oil Painting
Pablo_Picasso,Paysage à Juan-les-Pins,2009-05-07T00:00:00,"USD 500,000 - 700,000",542500.0,Christies,1924.0,oil on canvas,,18.4,33.0,,,,,,,,,Oil Painting
Pablo_Picasso,Mousquetaire à la pipe,2009-05-06T00:00:00,"USD 12,000,000 - 18,000,000",14642500.0,Christies,1968.0,oil on canvas,,146.37,89.22,,,,,,,,,Oil Painting
Pablo_Picasso,Germaine,2009-05-06T00:00:00,"USD 1,000,000 - 1,500,000",1594500.0,Christies,1900.0,oil on board laid down on cradled panel,,21.6,14.8,,,,,,,,,Oil Painting
Pablo_Picasso,Femme au chapeau,2009-05-06T00:00:00,"USD 8,000,000 - 12,000,000",7754500.0,Christies,1971.0,oil on canvas,,194.63,129.86,,,,,,,,,Oil Painting
Pablo_Picasso,Nature morte,2009-05-06T00:00:00,"USD 5,000,000 - 7,000,000",5458500.0,Christies,1934.0,oil on canvas,,81.0,99.6,,,,,,,,,Oil Painting
Pablo_Picasso,"Nature morte, fruits et pot",2019-02-27T00:00:00,"GBP 1,000,000 - 1,500,000",1590025.0,Christies,1938.0,oil and ripolin on canvas,,46.04,54.93,,,,,,,,,Oil Painting
Pablo_Picasso,Nature morte au crâne de taureau,2019-02-27T00:00:00,"GBP 4,000,000 - 6,000,000",6230473.0,Christies,1942.0,oil on canvas,,65.09,80.01,,,,,,,,,Oil Painting
Pablo_Picasso,Le miroir,2019-02-27T00:00:00,"GBP 1,000,000 - 1,500,000",1590025.0,Christies,2047.0,oil and sand on canvas,,60.96,49.85,,,,,,,,,Oil Painting
Pablo_Picasso,Tête de femme (Jacqueline),2010-02-02T00:00:00,"GBP 3,000,000 - 4,000,000",12929920.0,Christies,1963.0,oil on canvas,,90.2,58.4,,,,,,,,,Oil Painting
Pablo_Picasso,Nature morte à la cruche,2010-02-02T00:00:00,"GBP 500,000 - 800,000",1102080.0,Christies,1937.0,oil on canvas,,46.04,55.56,,,,,,,,,Oil Painting
Pablo_Picasso,Pipe et verre,2010-02-02T00:00:00,"GBP 500,000 - 700,000",1066346.0,Christies,1918.0,oil and sand on canvas,,26.99,21.91,,,,,,,,,Oil Painting
Pablo_Picasso,Homme assis sur une chaise,2010-02-02T00:00:00,"GBP 3,500,000 - 5,500,000",9713891.0,Christies,1956.0,oil on canvas,,162.6,130.1,,,,,,,,,Oil Painting
Pablo_Picasso,Mère et enfant,2009-11-03T00:00:00,"USD 600,000 - 800,000",1082500.0,Christies,1925.0,oil on canvas,,23.8,19.0,,,,,,,,,Oil Painting
Pablo_Picasso,"Visage féminin, profil",2009-11-03T00:00:00,"USD 600,000 - 900,000",1314500.0,Christies,1960.0,oil on canvas,,54.93,46.04,,,,,,,,,Oil Painting
Pablo_Picasso,Portrait de Françoise Gilot,2018-11-11T18:59:00,"USD 3,000,000 - 5,000,000",6387500.0,Christies,2048.0,oil on canvas,,65.09,46.04,,,,,,,,,Oil Painting
Pablo_Picasso,Buste de femme (Dora Maar),2018-11-11T18:59:00,"USD 5,000,000 - 8,000,000",7737500.0,Christies,1939.0,oil on panel,,59.9,45.2,,,,,,,,,Oil Painting
Pablo_Picasso,Buste de femme nue (Tête de profil),2018-11-11T18:59:00,"USD 5,000,000 - 8,000,000",6612500.0,Christies,1963.0,oil on canvas,,91.76,60.01,,,,,,,,,Oil Painting
Pablo_Picasso,Buste de femme au voile bleu,2018-11-11T18:59:00,"USD 8,000,000 - 12,000,000",7625000.0,Christies,1924.0,buste de femme au voile bleu,,61.0,50.1,,,,,,,,,Oil Painting
Pablo_Picasso,La Lampe,2018-11-11T18:59:00,"USD 25,000,000 - 35,000,000",29562500.0,Christies,1931.0,oil on canvas,,162.5,130.4,,,,,,,,,Oil Painting
Pablo_Picasso,Mandoline sur une table,2018-11-11T18:59:00,"USD 4,000,000 - 6,000,000",4212500.0,Christies,1922.0,oil on canvas,,82.2,100.4,,,,,,,,,Oil Painting
Pablo_Picasso,Tête de femme,2018-11-11T18:59:00,"USD 2,500,000 - 4,500,000",2412500.0,Christies,1952.0,oil on canvas,,55.1,46.2,,,,,,,,,Oil Painting
Pablo_Picasso,Nu les bras croisés,2018-11-11T18:59:00,"USD 4,000,000 - 6,000,000",5037500.0,Christies,1960.0,oil on canvas,,100.2,80.8,,,,,,,,,Oil Painting
Pablo_Picasso,La danse,2018-10-18T00:00:00,"EUR 700,000 - 1,000,000",1119908.0,Christies,1956.0,huile et grattage sur toile,,80.8,64.7,,,,,,,,,Oil Painting
Pablo_Picasso,Juan-les-Pins,2009-02-05T00:00:00,"GBP 150,000 - 200,000",782594.0,Christies,1924.0,oil on canvas,,24.1,41.0,,,,,,,,,Oil Painting
Pablo_Picasso,Buste d'homme,2009-02-04T00:00:00,"GBP 1,200,000 - 1,800,000",2161594.0,Christies,1971.0,oil on canvas.,,130.1,97.5,,,,,,,,,Oil Painting
Pablo_Picasso,La Coiffure,2008-12-01T00:00:00,"EUR 1,000,000 - 1,500,000",1067895.0,Christies,2021.0,huile sur toile,,18.3,16.2,,,,,,,,,Oil Painting
