artist,title,end_date,estimate_USD,price_USD,auction_site,year,artwork_type,edition,height_cm,width_cm,start_date,low_estimate,high_estimate,price,currency,low_estimate_USD,high_estimate_USD,estimateCurrency,type
Pablo_Picasso,"Deux personnages masculins dénudés paraissant glorifier la vie, le vin et la musique",2012-02-08T00:00:00,"GBP 100,000 - 150,000",210705.0,Christies,1967.0,pencil and pencil rubbing on paper,,30.48,30.48,,,,,,,,,Drawing
Pablo_Picasso,Dessinateur et les curieux ( recto ); Le Flamenco ( verso ),2012-02-08T00:00:00,"GBP 35,000 - 45,000",77877.0,Christies,1898.0,charcoal on paper (<i>recto</i>; <i>verso</i>),,31.43,23.81,,,,,,,,,Drawing
Pablo_Picasso,Plante et insecte,2011-12-01T00:00:00,"EUR 40,000 - 60,000",62090.0,Christies,1956.0,encre de chine sur papier,,50.5,66.5,,,,,,,,,Drawing
Pablo_Picasso,Tête d'homme au cigare,2011-11-16T00:00:00,"GBP 70,000 - 100,000",116467.0,Christies,1912.0,pen and ink on paper,,21.0,13.5,,,,,,,,,Drawing
Pablo_Picasso,Tête d'homme et tête de femme,2011-11-02T00:00:00,"USD 250,000 - 350,000",386500.0,Christies,1968.0,"colored wax crayons, felt-tip pens and pen and ink on paper",,31.1,24.2,,,,,,,,,Drawing
Pablo_Picasso,L'homme au mouton,2012-06-21T00:00:00,"GBP 15,000 - 20,000",47159.0,Christies,1950.0,pen and ink on the frontispiece of the book <i>les peintres célèbres</i>,,28.5,21.0,,,,,,,,,Drawing
Pablo_Picasso,L'enlèvement,2012-06-21T00:00:00,"GBP 80,000 - 120,000",209466.0,Christies,1933.0,pen and india ink on paper,,34.0,45.0,,,,,,,,,Drawing
Pablo_Picasso,Nu couché,2012-06-21T00:00:00,"GBP 35,000 - 45,000",58556.0,Christies,1970.0,felt-tip pen on card,,21.91,31.43,,,,,,,,,Drawing
Pablo_Picasso,Tête mesurant,2012-06-21T00:00:00,"GBP 20,000 - 30,000",77420.0,Christies,1968.0,wax crayon on card,,20.9,14.7,,,,,,,,,Drawing
Pablo_Picasso,Femme à la guitare,2012-06-21T00:00:00,"GBP 20,000 - 30,000",86851.0,Christies,1898.0,wax crayon and charcoal on paper,,28.8,14.9,,,,,,,,,Drawing
