artist,title,end_date,estimate_USD,price_USD,auction_site,year,artwork_type,edition,height_cm,width_cm,start_date,low_estimate,high_estimate,price,currency,low_estimate_USD,high_estimate_USD,estimateCurrency,type
Pablo Picasso,A Pablo Picasso (To Pablo Picasso),2020-10-22T21:00:00,,13860.0,Phillips,1945.0,etching,65.0,20.3,6.0,2020-10-22T14:00:00,6000.0,8000.0,13860.0,$,6000.0,8000.0,,Print
Pablo Picasso,Tête de homme à la pipe (Head of a Man with a Pipe),2020-10-22T21:00:00,,21420.0,Phillips,1912.0,Etching,100.0,13.0,10.8,2020-10-22T14:00:00,10000.0,15000.0,21420.0,$,10000.0,15000.0,,Print
Pablo Picasso,"Rembrandt et femme au voile (Rembrandt and Woman with Veil), plate 36 from La Suite Vollard",2020-10-22T21:00:00,,7560.0,Phillips,1934.0,Etching,260.0,27.9,19.7,2020-10-22T14:00:00,6000.0,8000.0,7560.0,$,6000.0,8000.0,,Print
Pablo Picasso,"Dans l'atelier: peintre, modèle et spectatrice (In the Studio: Painter, Model and Spectator)",2020-09-10T19:00:00,,6174.6,Phillips,1963.0,Etching,150.0,11.2,23.6,2020-09-10T12:00:00,3000.0,4000.0,4750.0,£,3899.75,5199.67,,Print
Pablo Picasso,"Peintre avec une sculpture sur une sellette, une femme nue et un spectateur (Painter with a Sculpture on a Stand, a Nude Woman and a Spectator)",2020-09-10T19:00:00,,8936.93,Phillips,1963.0,Etching,,31.2,41.6,2020-09-10T12:00:00,4000.0,6000.0,6875.0,£,5199.67,7799.5,,Print
Pablo Picasso,Étreinte VI (Embrace VI),2020-09-10T19:00:00,,8124.48,Phillips,1963.0,Etching,,31.4,41.5,2020-09-10T12:00:00,3000.0,5000.0,6250.0,£,3899.75,6499.58,,Print
Pablo Picasso,Peintre avec un modèle barbu et une spectatrice (Painter with a Bearded Model and a Spectator),2020-09-10T19:00:00,,9749.38,Phillips,1963.0,Etching,,31.3,41.5,2020-09-10T12:00:00,3500.0,5000.0,7500.0,£,4549.71,6499.58,,Print
Pablo Picasso,La Coiffure (The Hairstyle),2020-09-10T19:00:00,,8936.93,Phillips,1923.0,Lithograph,,26.3,17.0,2020-09-10T12:00:00,3000.0,5000.0,6875.0,£,3899.75,6499.58,,Print
Pablo Picasso,"Le Bain, plate 12 from La Suite des Saltimbanques (The Bath, from The Acrobats Suite)",2020-09-10T19:00:00,,7312.03,Phillips,1905.0,Drypoint,250.0,34.2,28.9,2020-09-10T12:00:00,3000.0,5000.0,5625.0,£,3899.75,6499.58,,Print
Pablo Picasso,Variation sur le Déjeuner sur l'herbe de Manet (Variation on Manet's Lunch on the Grass),2020-09-10T19:00:00,,32497.92,Phillips,1961.0,Linocut,50.0,53.2,64.1,2020-09-10T12:00:00,10000.0,15000.0,25000.0,£,12999.17,19498.75,,Print
Pablo Picasso,La Femme au collier (Woman with a Necklace),2020-07-24T18:00:00,,35000.0,Phillips,1947.0,Lithograph,,58.4,40.6,2020-07-24T08:00:00,18000.0,25000.0,35000.0,$,18000.0,25000.0,,Print
Pablo Picasso,La Femme au collier (Woman with a Necklace),2020-07-24T18:00:00,,35000.0,Phillips,1947.0,Lithograph,,58.4,40.6,2020-07-24T08:00:00,18000.0,25000.0,35000.0,$,18000.0,25000.0,,Print
Pablo Picasso,"Minotaure caressant une femme (Minotaur Caressing a Woman), plate 84 from La Suite Vollard",2020-07-24T18:00:00,,10000.0,Phillips,1933.0,Etching,260.0,29.8,36.8,2020-07-24T08:00:00,10000.0,15000.0,10000.0,$,10000.0,15000.0,,Print
